Compound_Id|Batch_No|Well_Id|Conc_uM|Rel_Cell_Count|Induction|Cluster_AKT_PI3K_MTOR|Cluster_Aurora|Cluster_BET|Cluster_DNA_Synthesis|Cluster_HDAC|Cluster_HSP90|Cluster_L/CH|Cluster_Protein_Synthesis|Cluster_Tubulin|Cluster_Uncoupling|Cluster_High|Cluster_Sim|Trivial_Name|Chiral|Smiles
410029|1|410029:01:04_06.00|6|81|48.2|0|0|63.9|0|61.4|35.3|80.2|34.6|78.3|37|LCH|80.2|Motolimod|False|CCCN(CCC)C(=O)C1=Cc2ccc(-c3ccc(C(=O)N4CCCC4)cc3)cc2N=C(N)C1
410029|1|410029:01:04_10.00|10|82|56.5|0|0|70.1|0|66.4|41.3|76|48.8|82.3|50.4|Tubulin|82.3|Motolimod|False|CCCN(CCC)C(=O)C1=Cc2ccc(-c3ccc(C(=O)N4CCCC4)cc3)cc2N=C(N)C1
410031|2|410031:02:03_30.00|30|96|39.9|0|0|60.9|0|64.4|49.5|61.6|40.6|63.1|48.9|HDAC|64.4|Opaganib (ABC294640)|False|O=C(NCc1ccncc1)C12CC3CC(C1)CC(c1ccc(Cl)cc1)(C3)C2
410031|2|410031:02:03_50.00|50|95|63.7|0|0|81.7|0|79.8|39.1|81.4|58.1|79.1|59.8|BET|81.7|Opaganib (ABC294640)|False|O=C(NCc1ccncc1)C12CC3CC(C1)CC(c1ccc(Cl)cc1)(C3)C2
410032|1|410032:01:03_02.00|2|95|19.5|5.8|0|51.5|0|54.3|37|77.1|36.3|49.9|49.1|LCH|77.1|DBeQ|False|c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3n2)cc1
410034|2|410034:02:03_00.20|0.2|96|21.8|0|0|90.4|0|83.9|14.3|81.5|64.5|83.4|65.7|BET|90.4|NVP-TNKS656|False|COc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc(O)c4c(n3)CCOC4)CC3CC3)CC2)cc1
410034|2|410034:02:03_02.00|2|98|33.5|0|0|68.3|0|65|31.2|66.4|59.9|68.5|48.7|Tubulin|68.5|NVP-TNKS656|False|COc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc(O)c4c(n3)CCOC4)CC3CC3)CC2)cc1
410035|1|410035:01:03_02.00|2|73|39.7|66.9|8.3|0|89.9|0|11.2|0|0|0|0|DNA_Synth|89.9|Selinexor (KPT-330)|False|O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1
410039|1|410039:01:03_02.00|2|76|32.5|0|0|53|0|60.5|20.3|81.6|31.1|55.6|38.3|LCH|81.6|SGI-1027|False|Cc1cc(Nc2ccc(NC(=O)c3ccc(Nc4ccnc5ccccc45)cc3)cc2)nc(N)n1
410040|1|410040:01:03_02.00|2|79|44.9|46.1|4.3|0|77.5|0|24.1|0.1|0|0|0|DNA_Synth|77.5|JIB-04|False|Clc1ccc(N/N=C(\c2ccccc2)c2ccccn2)nc1
410041|1|410041:01:03_02.00|2|91|13.8|4.8|7.5|16.8|59.8|10.7|0|53.3|0|37.3|10.7|DNA_Synth|59.8|NMS-873|False|Cc1cc(OCc2nnc(SC3CCCC3)n2-c2cccnc2)ccc1-c1ccc(S(C)(=O)=O)cc1
410043|1|410043:01:05_00.20|0.2|95|23.1|0|0|62.2|0|65.1|26.1|70.9|41.5|68.5|27.3|LCH|70.9|XMD17-109|False|CCOc1cc(C(=O)N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)c1ccccc1C(=O)N2C
410043|1|410043:01:04_00.20|0.2|108|19.7|0|0|78.5|0|73.6|2|84.5|36.3|75.7|37.5|LCH|84.5|XMD17-109|False|CCOc1cc(C(=O)N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)c1ccccc1C(=O)N2C
410043|1|410043:01:05_00.60|0.6|99|59.1|0|0|76.5|0|73.1|0.6|89.1|46.4|75|33.1|LCH|89.1|XMD17-109|False|CCOc1cc(C(=O)N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)c1ccccc1C(=O)N2C
410043|1|410043:01:04_00.60|0.6|107|50.9|0|0|72.4|0|69.6|0|88.5|34.6|71.1|27.9|LCH|88.5|XMD17-109|False|CCOc1cc(C(=O)N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)c1ccccc1C(=O)N2C
410043|1|410043:01:03_02.00|2|96|69.8|0|0|73.8|0|71.1|4.1|87.6|41.4|74.3|38.9|LCH|87.6|XMD17-109|False|CCOc1cc(C(=O)N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)c1ccccc1C(=O)N2C
410044|1|410044:01:04_10.00|10|88|7.4|50.3|0|0|54.5|0|27.9|17.1|8.3|16.4|15.6|DNA_Synth|54.5|JSH-23|False|Cc1ccc(NCCCc2ccccc2)c(N)c1
410051|1|410051:01:03_02.00|2|89|37|18.1|0|32.8|8.1|25.7|1.2|24.4|47.3|42.9|58.6|Uncoupler|58.6|NH125|False|CCCCCCCCCCCCCCCC[n+]1ccn(Cc2ccccc2)c1C
410057|1|410057:01:03_02.00|2|93|50.6|0|0|53.7|0|53.6|28.3|75.4|41|59.6|33|LCH|75.4|DDR1-IN-1|False|CCN1CCN(Cc2ccc(C(=O)Nc3ccc(C)c(Oc4ccc5c(c4)CC(=O)N5)c3)cc2C(F)(F)F)CC1
410058|1|410058:01:03_02.00|2|89|9|7|20.4|0|53.8|0|29|26.1|3|20.1|0|DNA_Synth|53.8|HO-3867|False|CC1(C)C=C(CN2C/C(=C\c3ccc(F)cc3)C(=O)/C(=C/c3ccc(F)cc3)C2)C(C)(C)N1O
410064|1|410064:01:03_02.00|2|60|39.7|58|0|0|60.5|0|23.1|0|21.7|7.8|44.1|DNA_Synth|60.5|PTC-209 HBr|False|COc1cc(Br)c(Nc2nc(-c3c(C)nc4ncccn34)cs2)c(Br)c1
410065|1|410065:01:05_00.60|0.6|70|49.9|0|23.9|55.6|0|61.6|29.7|49|40.1|81.8|28.5|Tubulin|81.8|Domatinostat|False|Cn1cc(-c2ccc(S(=O)(=O)n3ccc(/C=C/C(=O)Nc4ccccc4N)c3)cc2)cn1
410065|1|410065:01:04_00.60|0.6|74|47.2|0|17.9|66|0|72.1|32|51.3|56.4|83.5|45.2|Tubulin|83.5|Domatinostat|False|Cn1cc(-c2ccc(S(=O)(=O)n3ccc(/C=C/C(=O)Nc4ccccc4N)c3)cc2)cn1
410065|1|410065:01:03_02.00|2|54|66.3|0|39.5|52.7|0|66.8|47.1|34.9|47.1|79.4|25.1|Tubulin|79.4|Domatinostat|False|Cn1cc(-c2ccc(S(=O)(=O)n3ccc(/C=C/C(=O)Nc4ccccc4N)c3)cc2)cn1
410065|2|410065:02:03_00.20|0.2|78|50.4|0|7.8|77|0|77.9|29.8|54.4|67.9|90.3|43|Tubulin|90.3|Domatinostat|False|Cn1cc(-c2ccc(S(=O)(=O)n3ccc(/C=C/C(=O)Nc4ccccc4N)c3)cc2)cn1
410065|2|410065:02:03_02.00|2|56|53.5|0|11|64.1|0|82.3|39.4|49.1|53.5|71.7|42.9|HDAC|82.3|Domatinostat|False|Cn1cc(-c2ccc(S(=O)(=O)n3ccc(/C=C/C(=O)Nc4ccccc4N)c3)cc2)cn1
410066|1|410066:01:03_02.00|2|91|32|48.8|0|6.9|41.1|1.1|11.6|39.7|0|19.4|37.9|AKT_PI3K_MTOR|48.8|CL-387785|False|CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
410069|1|410069:01:05_00.20|0.2|99|15.4|0|0|84.2|0|85.6|1.4|67.3|54.2|82.7|49.5|HDAC|85.6|CAY10603|False|CC(C)(C)OC(=O)Nc1ccc(-c2cc(C(=O)NCCCCCCC(=O)NO)no2)cc1
410069|1|410069:01:06_00.20|0.2|95|25.2|0|0|86.3|0|85|7.8|73.2|56.4|88|51.9|Tubulin|88|CAY10603|False|CC(C)(C)OC(=O)Nc1ccc(-c2cc(C(=O)NCCCCCCC(=O)NO)no2)cc1
410069|1|410069:01:05_00.60|0.6|94|45.6|0|0|82.9|0|84.1|9.5|76.2|57.8|80.6|58.8|HDAC|84.1|CAY10603|False|CC(C)(C)OC(=O)Nc1ccc(-c2cc(C(=O)NCCCCCCC(=O)NO)no2)cc1
410069|1|410069:01:06_00.60|0.6|91|51.8|0|0|85.4|0|88|9.3|76.6|54.3|84|59|HDAC|88|CAY10603|False|CC(C)(C)OC(=O)Nc1ccc(-c2cc(C(=O)NCCCCCCC(=O)NO)no2)cc1
410069|1|410069:01:03_02.00|2|76|63.4|0|0|83.8|0|92.4|26|68|62.3|84.3|70.2|HDAC|92.4|CAY10603|False|CC(C)(C)OC(=O)Nc1ccc(-c2cc(C(=O)NCCCCCCC(=O)NO)no2)cc1
410069|2|410069:02:03_00.20|0.2|95|32.1|0|0|85.5|0|84.9|8.3|71.9|41.6|81.6|43|BET|85.5|CAY10603|False|CC(C)(C)OC(=O)Nc1ccc(-c2cc(C(=O)NCCCCCCC(=O)NO)no2)cc1
410069|2|410069:02:03_02.00|2|70|63|0|0|86.3|0|98.1|27.9|67.6|69.4|79.6|58.7|HDAC|98.1|CAY10603|False|CC(C)(C)OC(=O)Nc1ccc(-c2cc(C(=O)NCCCCCCC(=O)NO)no2)cc1
410071|1|410071:01:03_02.00|2|91|19.5|0|0|75|0|78.8|3.6|63.2|54|75.1|42.5|HDAC|78.8|SD-208|False|Fc1ccc(Cl)cc1-c1nc(Nc2ccncc2)c2nccnc2n1
410072|1|410072:01:03_02.00|2|83|17.8|0|8|49.9|0|44.6|37.4|48.8|40.6|81.7|47|Tubulin|81.7|TH287|False|CNc1cc(-c2cccc(Cl)c2Cl)nc(N)n1
410073|1|410073:01:03_02.00|2|94|27.3|46.8|0|29.4|0|45.5|66.5|50.4|48|31.2|54.3|HSP90|66.5|LDC1267|False|CCOc1cn(-c2ccc(F)cc2C)nc1C(=O)Nc1ccc(Oc2ccnc3cc(OC)c(OC)cc23)c(F)c1
410074|1|410074:01:03_02.00|2|68|46.1|0|0|61.4|0|64.1|52.4|49.3|50.7|89.7|59.1|Tubulin|89.7|SB225002|False|O=C(Nc1ccc([N+](=O)[O-])cc1O)Nc1ccccc1Br
410075|1|410075:01:03_02.00|2|96|48.7|0|0|79.6|0|75|1.1|84.9|59.9|73.6|63.5|LCH|84.9|Vps34-PIK-III|False|Nc1ncc(-c2ccnc(Nc3ccncc3)n2)c(CC2CC2)n1
410077|1|410077:01:04_06.00|6|107|7.8|20.3|0|37.4|0|29.4|43.2|49.7|32.5|40.8|32.7|LCH|49.7|LY-2584702 (tosylate salt)|False|Cn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc3[nH]ncc23)CC1
410077|1|410077:01:04_10.00|10|92|9|3|0|54.8|0|53.1|53.1|56.5|51.8|56.1|48.7|LCH|56.5|LY-2584702 (tosylate salt)|False|Cn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc3[nH]ncc23)CC1
410080|1|410080:01:03_02.00|2|96|15|0|0|47.1|0|51.1|40.3|68.8|27.7|52.5|20.7|LCH|68.8|GSK503|False|Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(N4CCN(C)CC4)nc3)cc3c2c(C)cn3C(C)C)c(O)n1
410080|2|410080:02:03_00.20|0.2|87|19.3|0|40.4|0|49.5|0|0|0|0|0|0|DNA_Synth|49.5|GSK503|False|Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(N4CCN(C)CC4)nc3)cc3c2c(C)cn3C(C)C)c(O)n1
410080|2|410080:02:03_02.00|2|60|83.1|0|0|83.8|0|81.9|10.1|74.8|56.6|83.1|57.9|BET|83.8|GSK503|False|Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(N4CCN(C)CC4)nc3)cc3c2c(C)cn3C(C)C)c(O)n1
410081|1|410081:01:03_02.00|2|90|15.2|61.8|2.7|0|85.9|0|45.8|0|0|0|0|DNA_Synth|85.9|AI-10-49|False|FC(F)(F)Oc1ccc2[nH]c(-c3ccc(OCCOCCOc4ccc(-c5nc6cc(OC(F)(F)F)ccc6[nH]5)nc4)cn3)nc2c1
410082|1|410082:01:03_02.00|2|96|24|0|0|75.2|0|73.7|10.1|90.1|50.4|63.9|43.6|LCH|90.1|4-Hydroxytamoxifen (Afimoxifene)|False|CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
410083|1|410083:01:03_02.00|2|94|37.8|0|0|69.2|0|67.7|17.6|87|48|65|42.1|LCH|87|Endoxifen (hydrochloride)|False|CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1
410084|1|410084:01:04_00.20|0.2|74|27.6|0|92.9|0|41.3|0|17.1|0|0|0|0|Aurora|92.9|BI-847325|False|CCNC(=O)C#Cc1ccc2c(/C(=N/c3ccc(CN(C)C)cc3)c3ccccc3)c(O)[nH]c2c1
410084|1|410084:01:05_00.20|0.2|69|31.8|0|91.5|0|46.7|0|16.9|0|0|0|0|Aurora|91.5|BI-847325|False|CCNC(=O)C#Cc1ccc2c(/C(=N/c3ccc(CN(C)C)cc3)c3ccccc3)c(O)[nH]c2c1
410084|1|410084:01:04_00.60|0.6|67|37|0|79.9|0|24.9|3.7|40.7|25.3|0|23.8|0|Aurora|79.9|BI-847325|False|CCNC(=O)C#Cc1ccc2c(/C(=N/c3ccc(CN(C)C)cc3)c3ccccc3)c(O)[nH]c2c1
410084|1|410084:01:05_00.60|0.6|70|50.1|0|81.2|0|25.7|1.2|45.1|24.5|0|27.1|0|Aurora|81.2|BI-847325|False|CCNC(=O)C#Cc1ccc2c(/C(=N/c3ccc(CN(C)C)cc3)c3ccccc3)c(O)[nH]c2c1
410084|1|410084:01:03_02.00|2|55|71.7|0|47.1|42.3|0|50.2|44.3|70|34.8|64.4|2.8|LCH|70|BI-847325|False|CCNC(=O)C#Cc1ccc2c(/C(=N/c3ccc(CN(C)C)cc3)c3ccccc3)c(O)[nH]c2c1
410084|2|410084:02:03_00.20|0.2|70|35.9|0|95|0|19.4|0|12.4|0|0|0|0|Aurora|95|BI-847325|False|CCNC(=O)C#Cc1ccc2c(/C(=N/c3ccc(CN(C)C)cc3)c3ccccc3)c(O)[nH]c2c1
410084|2|410084:02:03_02.00|2|63|80.5|0|20.9|71.1|0|75|26.3|82.6|57|79.2|22.3|LCH|82.6|BI-847325|False|CCNC(=O)C#Cc1ccc2c(/C(=N/c3ccc(CN(C)C)cc3)c3ccccc3)c(O)[nH]c2c1
410086|1|410086:01:03_02.00|2|54|50.6|39.2|34.5|0|78.5|0|0|0|0|0|0|DNA_Synth|78.5|Dubermatinib|False|CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1
410087|1|410087:01:03_02.00|2|60|44.6|58.5|18.8|0|59.8|0|41.4|0|0|0|0|DNA_Synth|59.8|SGI-7079|False|Cc1c[nH]c2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc(-c3cccc(CC#N)c3)c12
410094|1|410094:01:03_02.00|2|92|20.9|30.6|0|0|54.6|0|45.3|1.3|0|0|0|DNA_Synth|54.6|Belumosudil|False|CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1
410094|1|410094:01:06_02.00|2|90|15.9|9.1|11.9|0|37.5|0|36|16.8|12.9|15.1|0|DNA_Synth|37.5|Belumosudil|False|CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1
410097|1|410097:01:03_02.00|2|94|27.6|0|0|72.2|0|74.7|43.5|71.6|63.4|66.9|62|HDAC|74.7|PLX7904|False|CCN(C)S(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4cnc(C5CC5)nc4)cc23)c1F
410102|1|410102:01:03_02.00|2|71|45.9|5.8|13.6|21.1|0|38.3|97.2|30.3|36.8|55.4|34.8|HSP90|97.2|PU-H71|False|CC(C)NCCCn1c(Sc2cc3c(cc2I)OCO3)nc2c(N)ncnc21
410103|1|410103:01:03_02.00|2|93|6.9|27.6|0|55.9|0|51.1|23.1|69.2|32.1|55.8|57.3|LCH|69.2|ASP3026|False|COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncnc(Nc2ccccc2S(=O)(=O)C(C)C)n1
410103|1|410103:01:04_06.00|6|76|45.8|0|0|68.7|0|58.9|23.9|76.9|51.4|74.4|56.2|LCH|76.9|ASP3026|False|COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncnc(Nc2ccccc2S(=O)(=O)C(C)C)n1
410103|1|410103:01:04_10.00|10|71|67.2|0|0|81.4|0|71.6|22.7|78.2|64.5|84.2|53.3|Tubulin|84.2|ASP3026|False|COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncnc(Nc2ccccc2S(=O)(=O)C(C)C)n1
410105|1|410105:01:05_00.60|0.6|90|24|0|10.2|44|5.3|42.4|7.4|54.1|31.8|58|37.4|Tubulin|58|CB-5083|False|Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2
410105|1|410105:01:04_00.60|0.6|95|29.5|0|7.6|47.4|7.2|43.8|4.1|58.8|32.5|59.8|37.6|Tubulin|59.8|CB-5083|False|Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2
410106|1|410106:01:03_02.00|2|96|9.3|0|2.6|50.6|0|48.2|0|58.3|16.9|52.1|11.3|LCH|58.3|MS023|False|CC(C)Oc1ccc(-c2c[nH]cc2CN(C)CCN)cc1
410106|1|410106:01:04_06.00|6|100|49.7|0|0|76.8|0|76.4|1.9|81.6|58.3|76.1|39.4|LCH|81.6|MS023|False|CC(C)Oc1ccc(-c2c[nH]cc2CN(C)CCN)cc1
410106|1|410106:01:04_10.00|10|107|48|0|0|79.8|0|76|1|88.1|51.5|74.9|37.7|LCH|88.1|MS023|False|CC(C)Oc1ccc(-c2c[nH]cc2CN(C)CCN)cc1
410106|2|410106:02:03_02.00|2|96|9.8|0|3.8|63.3|0|63.2|0|60.7|49.3|68.6|24.7|Tubulin|68.6|MS023|False|CC(C)Oc1ccc(-c2c[nH]cc2CN(C)CCN)cc1
410108|1|410108:01:04_06.00|6|96|5|72.4|0|0|67.4|0|7.2|2|0|0|10.7|AKT_PI3K_MTOR|72.4|BMS-582949|False|CCCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C
410108|1|410108:01:04_10.00|10|103|6.6|76.9|0|0|78.5|0|8.9|0|0|0|0|DNA_Synth|78.5|BMS-582949|False|CCCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C
410116|1|410116:01:04_06.00|6|93|24.4|60.6|18.7|0|76.9|0|21.8|0|0|0|0|DNA_Synth|76.9|Selonsertib|False|Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1
410116|1|410116:01:04_10.00|10|91|24.7|56.6|22.4|0|87.8|0|35|0|0|0|0|DNA_Synth|87.8|Selonsertib|False|Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1
410118|1|410118:01:03_02.00|2|91|11.4|1.8|0|61.4|0|60.4|11.8|77.2|41.4|61|52.9|LCH|77.2|VPS34 inhibitor 1 (Compound 19, PIK-III analogue)|False|CC(C)(O)CNc1ncc(-c2ccnc(Nc3ccncc3)n2)c(CC2CC2)n1
410118|1|410118:01:06_06.00|6|85|68.9|0|0|82.1|0|77.8|14|83.2|67.8|81.7|63.1|LCH|83.2|VPS34 inhibitor 1 (Compound 19, PIK-III analogue)|False|CC(C)(O)CNc1ncc(-c2ccnc(Nc3ccncc3)n2)c(CC2CC2)n1
410118|1|410118:01:06_10.00|10|100|77.7|0|0|88.7|0|84.1|12.2|90.3|63.8|82.6|62|LCH|90.3|VPS34 inhibitor 1 (Compound 19, PIK-III analogue)|False|CC(C)(O)CNc1ncc(-c2ccnc(Nc3ccncc3)n2)c(CC2CC2)n1
410120|1|410120:01:04_06.00|6|96|39.6|0|0|72.1|0|67.8|35.7|71.6|54.4|70.8|52.8|BET|72.1|GSK-872|False|CC(C)S(=O)(=O)c1ccc2nccc(Nc3ccc4scnc4c3)c2c1
410120|1|410120:01:04_10.00|10|102|41.6|0|0|84.8|0|77.5|25.2|78.3|56.7|79.7|52|BET|84.8|GSK-872|False|CC(C)S(=O)(=O)c1ccc2nccc(Nc3ccc4scnc4c3)c2c1
410122|1|410122:01:03_02.00|2|85|5.2|0|29.2|0|43.7|5.2|0|6.2|0|12.4|0|DNA_Synth|43.7|WT-161|False|O=C(CCCCCCC(=O)N/N=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)NO
410122|1|410122:01:05_06.00|6|64|82|0|0|90.3|0|89.6|12.4|73.3|68.9|90.5|66.2|Tubulin|90.5|WT-161|False|O=C(CCCCCCC(=O)N/N=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)NO
410122|2|410122:02:03_02.00|2|83|11.6|0|0|69|0|81.2|20.2|63.5|42.8|72.7|43|HDAC|81.2|WT-161|False|O=C(CCCCCCC(=O)N/N=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)NO
410129|1|410129:01:03_02.00|2|85|53.4|0|0|75.2|0|70.2|25.9|77.6|47.5|91.8|52.1|Tubulin|91.8|Anlotinib (AL3818) dihydrochloride|False|COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ccnc2cc1OCC1(N)CC1
410134|1|410134:01:04_00.20|0.2|56|77.4|10.4|0|50.9|0|52.1|33.7|49.8|56.3|62.8|61.5|Tubulin|62.8|Epoxomicin|True|CC[C@H](C)[C@H](NC(=O)[C@H]([C@@H](C)CC)N(C)C(C)=O)C(=O)NC(=O)[C@@H](N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1)[C@@H](C)O
410134|1|410134:01:05_00.20|0.2|60|80.1|8.1|0|51.1|0|52.1|34.1|49.6|58.8|63.1|60.7|Tubulin|63.1|Epoxomicin|True|CC[C@H](C)[C@H](NC(=O)[C@H]([C@@H](C)CC)N(C)C(C)=O)C(=O)NC(=O)[C@@H](N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1)[C@@H](C)O
410135|1|410135:01:03_02.00|2|97|9.7|22.6|0|24.3|25.2|23.1|3.7|49.1|20.1|24.8|30|LCH|49.1|TAK-580|True|C[C@@H](NC(=O)c1ncnc(N)c1Cl)c1ncc(C(=O)Nc2cc(C(F)(F)F)c(Cl)cn2)s1
410135|1|410135:01:04_06.00|6|93|8.8|58.8|0|15.4|31.7|13.4|9.5|43.1|10.2|13.6|44.5|AKT_PI3K_MTOR|58.8|TAK-580|True|C[C@@H](NC(=O)c1ncnc(N)c1Cl)c1ncc(C(=O)Nc2cc(C(F)(F)F)c(Cl)cn2)s1
410135|1|410135:01:04_10.00|10|107|21.9|47.1|0|19.8|40.2|13.3|2.7|54|0|23.2|29.2|LCH|54|TAK-580|True|C[C@@H](NC(=O)c1ncnc(N)c1Cl)c1ncc(C(=O)Nc2cc(C(F)(F)F)c(Cl)cn2)s1
410136|1|410136:01:03_02.00|2|101|7.8|44.7|0|33.7|3.1|33.5|4.5|59.8|8.4|29|42|LCH|59.8|IPI-3063|True|CC(C)n1c([C@H](C)Nc2ncnc(N)c2C#N)cc2cccc(-c3ccc(=O)n(C)c3)c2c1=O
410136|1|410136:01:05_06.00|6|98|32|18.7|0|58.6|0|54.4|14.6|81.2|30.8|63.2|57.8|LCH|81.2|IPI-3063|True|CC(C)n1c([C@H](C)Nc2ncnc(N)c2C#N)cc2cccc(-c3ccc(=O)n(C)c3)c2c1=O
410136|1|410136:01:05_10.00|10|101|31.6|14.3|0|65.1|0|60.4|10.7|84.5|33.9|65.2|57.8|LCH|84.5|IPI-3063|True|CC(C)n1c([C@H](C)Nc2ncnc(N)c2C#N)cc2cccc(-c3ccc(=O)n(C)c3)c2c1=O
410137|1|410137:01:04_06.00|6|102|9.2|30.4|0|0|0|6.2|34.4|0|7.2|0|22.1|HSP90|34.4|AZD3965|True|Cc1[nH]nc(C(F)(F)F)c1Cc1sc2c(c1C(=O)N1CC(C)(C)CO1)c(=O)n(C)c(=O)n2C(C)C
410137|1|410137:01:04_10.00|10|98|12.4|38.7|0|0|0|0|17.9|0|0|0|2.4|AKT_PI3K_MTOR|38.7|AZD3965|True|Cc1[nH]nc(C(F)(F)F)c1Cc1sc2c(c1C(=O)N1CC(C)(C)CO1)c(=O)n(C)c(=O)n2C(C)C
410138|1|410138:01:03_02.00|2|96|23.3|76|0|0|34.4|0|29.5|19.8|0|0|13.3|AKT_PI3K_MTOR|76|Uprosertib|True|Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl
410139|1|410139:01:03_02.00|2|77|20.7|27.4|50.6|0|79.8|0|7.1|0|0|0|0|DNA_Synth|79.8|Niraparib (tosylate)|True|NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12
410141|1|410141:01:04_06.00|6|96|33|0.4|0.6|0|11.7|0|47.2|13.4|0|19.2|0|HSP90|47.2|VX-11e|True|Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1
410141|1|410141:01:04_10.00|10|89|32.6|0|0|28.4|0|20.6|55|40.7|3|52.4|24.3|HSP90|55|VX-11e|True|Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1
410142|1|410142:01:04_06.00|6|85|55.3|0|0|66.7|0|60.8|31.4|82.8|48.2|68.7|49.2|LCH|82.8|PRT-060318 2HCl|True|Cc1cccc(Nc2nc(N[C@@H]3CCCC[C@@H]3N)ncc2C(N)=O)c1
410142|1|410142:01:04_10.00|10|74|66.8|0|0|69.9|0|64.6|20.7|94.3|44.4|73.5|44.4|LCH|94.3|PRT-060318 2HCl|True|Cc1cccc(Nc2nc(N[C@@H]3CCCC[C@@H]3N)ncc2C(N)=O)c1
410144|1|410144:01:03_02.00|2|95|23|84.7|0|0|75.9|0|21.4|0|0|0|0|AKT_PI3K_MTOR|84.7|CC-223|False|CO[C@H]1CC[C@H](N2C(=O)CNc3ncc(-c4ccc(C(C)(C)O)nc4)nc32)CC1
410145|1|410145:01:05_00.20|0.2|100|13.3|65.3|0|0|46.6|0|27.3|0|0|0|0|AKT_PI3K_MTOR|65.3|Y-39983 HCl|True|C[C@H](N)c1ccc(C(=O)Nc2ccnc3[nH]ccc23)cc1
410145|1|410145:01:05_00.60|0.6|98|11.4|46.7|0|0|35.5|0|19.2|2.3|0|0|1.7|AKT_PI3K_MTOR|46.7|Y-39983 HCl|True|C[C@H](N)c1ccc(C(=O)Nc2ccnc3[nH]ccc23)cc1
410145|1|410145:01:03_02.00|2|91|18.5|0|0|27.9|9.7|39.2|15.7|42.2|20.7|34.7|27.1|LCH|42.2|Y-39983 HCl|True|C[C@H](N)c1ccc(C(=O)Nc2ccnc3[nH]ccc23)cc1
410145|1|410145:01:05_02.00|2|88|18|0|0|28.4|0|46.1|19.2|43.1|36.3|30|24.8|HDAC|46.1|Y-39983 HCl|True|C[C@H](N)c1ccc(C(=O)Nc2ccnc3[nH]ccc23)cc1
